CODGEO;LIBGEO;DCLT;L_DCLT;NBFLUX_C14_ACTOCC15P;DEPT_i;DEPT_j;EPT_i;LIBEPT_i;EPT_j;LIBEPT_j
92007;Bagneux;92036;Gennevilliers;101;92;92;T2;Sud Hauts-de-Seine;T5;Boucle Nord 92
92007;Bagneux;92040;Issy-les-Moulineaux;315;92;92;T2;Sud Hauts-de-Seine;T3;Grand Paris Sud Ouest
92007;Bagneux;92046;Malakoff;252;92;92;T2;Sud Hauts-de-Seine;T2;Sud Hauts-de-Seine
92007;Bagneux;92048;Meudon;132;92;92;T2;Sud Hauts-de-Seine;T3;Grand Paris Sud Ouest
92007;Bagneux;92049;Montrouge;629;92;92;T2;Sud Hauts-de-Seine;T2;Sud Hauts-de-Seine
92007;Bagneux;92050;Nanterre;129;92;92;T2;Sud Hauts-de-Seine;T4;La Defense
92007;Bagneux;92060;Le Plessis-Robinson;184;92;92;T2;Sud Hauts-de-Seine;T2;Sud Hauts-de-Seine
92007;Bagneux;92071;Sceaux;214;92;92;T2;Sud Hauts-de-Seine;T2;Sud Hauts-de-Seine
92007;Bagneux;93066;Saint-Denis;149;92;93;T2;Sud Hauts-de-Seine;T6;Plaine Commune
92007;Bagneux;94003;Arcueil;390;92;94;T2;Sud Hauts-de-Seine;T12;Val de Bievres - Seine Amond - Grand Orly
92007;Bagneux;94016;Cachan;182;92;94;T2;Sud Hauts-de-Seine;T12;Val de Bievres - Seine Amond - Grand Orly
92007;Bagneux;94054;Orly;101;92;94;T2;Sud Hauts-de-Seine;T12;Val de Bievres - Seine Amond - Grand Orly
92007;Bagneux;94065;Rungis;128;92;94;T2;Sud Hauts-de-Seine;T12;Val de Bievres - Seine Amond - Grand Orly
92007;Bagneux;94076;Villejuif;195;92;94;T2;Sud Hauts-de-Seine;T12;Val de Bievres - Seine Amond - Grand Orly
92009;Bois-Colombes;75101;Paris 1er Arrondissement;159;92;75;T5;Boucle Nord 92;T1;Paris
92009;Bois-Colombes;75102;Paris 2e  Arrondissement;174;92;75;T5;Boucle Nord 92;T1;Paris
92009;Bois-Colombes;75108;Paris 8e  Arrondissement;656;92;75;T5;Boucle Nord 92;T1;Paris
92009;Bois-Colombes;75109;Paris 9e  Arrondissement;469;92;75;T5;Boucle Nord 92;T1;Paris
92009;Bois-Colombes;75110;Paris 10e  Arrondissement;137;92;75;T5;Boucle Nord 92;T1;Paris
92009;Bois-Colombes;75111;Paris 11e  Arrondissement;141;92;75;T5;Boucle Nord 92;T1;Paris
92009;Bois-Colombes;75112;Paris 12e  Arrondissement;167;92;75;T5;Boucle Nord 92;T1;Paris
92009;Bois-Colombes;75113;Paris 13e  Arrondissement;235;92;75;T5;Boucle Nord 92;T1;Paris
92009;Bois-Colombes;75114;Paris 14e  Arrondissement;119;92;75;T5;Boucle Nord 92;T1;Paris
92009;Bois-Colombes;75115;Paris 15e  Arrondissement;272;92;75;T5;Boucle Nord 92;T1;Paris
92009;Bois-Colombes;75116;Paris 16e  Arrondissement;341;92;75;T5;Boucle Nord 92;T1;Paris
92009;Bois-Colombes;75117;Paris 17e  Arrondissement;334;92;75;T5;Boucle Nord 92;T1;Paris
92009;Bois-Colombes;75118;Paris 18e  Arrondissement;144;92;75;T5;Boucle Nord 92;T1;Paris
92009;Bois-Colombes;75119;Paris 19e  Arrondissement;134;92;75;T5;Boucle Nord 92;T1;Paris
92009;Bois-Colombes;92004;Asnières-sur-Seine;473;92;92;T5;Boucle Nord 92;T5;Boucle Nord 92
92009;Bois-Colombes;92012;Boulogne-Billancourt;249;92;92;T5;Boucle Nord 92;T3;Grand Paris Sud Ouest
92009;Bois-Colombes;92024;Clichy;244;92;92;T5;Boucle Nord 92;T5;Boucle Nord 92
92009;Bois-Colombes;92025;Colombes;389;92;92;T5;Boucle Nord 92;T5;Boucle Nord 92
92009;Bois-Colombes;92026;Courbevoie;766;92;92;T5;Boucle Nord 92;T4;La Defense
92009;Bois-Colombes;92035;La Garenne-Colombes;176;92;92;T5;Boucle Nord 92;T4;La Defense
92009;Bois-Colombes;92036;Gennevilliers;346;92;92;T5;Boucle Nord 92;T5;Boucle Nord 92
92009;Bois-Colombes;92040;Issy-les-Moulineaux;107;92;92;T5;Boucle Nord 92;T3;Grand Paris Sud Ouest
92009;Bois-Colombes;92044;Levallois-Perret;526;92;92;T5;Boucle Nord 92;T4;La Defense
92009;Bois-Colombes;92050;Nanterre;482;92;92;T5;Boucle Nord 92;T4;La Defense
92009;Bois-Colombes;92051;Neuilly-sur-Seine;254;92;92;T5;Boucle Nord 92;T4;La Defense
92009;Bois-Colombes;92062;Puteaux;438;92;92;T5;Boucle Nord 92;T4;La Defense
92009;Bois-Colombes;92063;Rueil-Malmaison;133;92;92;T5;Boucle Nord 92;T4;La Defense
92009;Bois-Colombes;92073;Suresnes;156;92;92;T5;Boucle Nord 92;T4;La Defense
92009;Bois-Colombes;93066;Saint-Denis;211;92;93;T5;Boucle Nord 92;T6;Plaine Commune
92009;Bois-Colombes;93070;Saint-Ouen;139;92;93;T5;Boucle Nord 92;T6;Plaine Commune
92009;Bois-Colombes;95018;Argenteuil;113;92;95;T5;Boucle Nord 92;T5;Boucle Nord 92
92012;Boulogne-Billancourt;75101;Paris 1er Arrondissement;771;92;75;T3;Grand Paris Sud Ouest;T1;Paris
92012;Boulogne-Billancourt;75102;Paris 2e  Arrondissement;818;92;75;T3;Grand Paris Sud Ouest;T1;Paris
92012;Boulogne-Billancourt;75103;Paris 3e  Arrondissement;229;92;75;T3;Grand Paris Sud Ouest;T1;Paris
92012;Boulogne-Billancourt;75104;Paris 4e  Arrondissement;304;92;75;T3;Grand Paris Sud Ouest;T1;Paris
92012;Boulogne-Billancourt;75105;Paris 5e  Arrondissement;469;92;75;T3;Grand Paris Sud Ouest;T1;Paris
92012;Boulogne-Billancourt;75106;Paris 6e  Arrondissement;555;92;75;T3;Grand Paris Sud Ouest;T1;Paris
92012;Boulogne-Billancourt;75107;Paris 7e  Arrondissement;1025;92;75;T3;Grand Paris Sud Ouest;T1;Paris
92012;Boulogne-Billancourt;75108;Paris 8e  Arrondissement;3099;92;75;T3;Grand Paris Sud Ouest;T1;Paris
92012;Boulogne-Billancourt;75109;Paris 9e  Arrondissement;1277;92;75;T3;Grand Paris Sud Ouest;T1;Paris
92012;Boulogne-Billancourt;75110;Paris 10e  Arrondissement;528;92;75;T3;Grand Paris Sud Ouest;T1;Paris
92012;Boulogne-Billancourt;75111;Paris 11e  Arrondissement;482;92;75;T3;Grand Paris Sud Ouest;T1;Paris
92012;Boulogne-Billancourt;75112;Paris 12e  Arrondissement;640;92;75;T3;Grand Paris Sud Ouest;T1;Paris
92012;Boulogne-Billancourt;75113;Paris 13e  Arrondissement;729;92;75;T3;Grand Paris Sud Ouest;T1;Paris
92012;Boulogne-Billancourt;75114;Paris 14e  Arrondissement;747;92;75;T3;Grand Paris Sud Ouest;T1;Paris
92012;Boulogne-Billancourt;75115;Paris 15e  Arrondissement;2467;92;75;T3;Grand Paris Sud Ouest;T1;Paris
92012;Boulogne-Billancourt;75116;Paris 16e  Arrondissement;3263;92;75;T3;Grand Paris Sud Ouest;T1;Paris
92012;Boulogne-Billancourt;75117;Paris 17e  Arrondissement;1127;92;75;T3;Grand Paris Sud Ouest;T1;Paris
92012;Boulogne-Billancourt;75118;Paris 18e  Arrondissement;379;92;75;T3;Grand Paris Sud Ouest;T1;Paris
92012;Boulogne-Billancourt;75119;Paris 19e  Arrondissement;344;92;75;T3;Grand Paris Sud Ouest;T1;Paris
92012;Boulogne-Billancourt;75120;Paris 20e  Arrondissement;188;92;75;T3;Grand Paris Sud Ouest;T1;Paris
92012;Boulogne-Billancourt;92002;Antony;130;92;92;T3;Grand Paris Sud Ouest;T2;Sud Hauts-de-Seine
92012;Boulogne-Billancourt;92004;Asnières-sur-Seine;163;92;92;T3;Grand Paris Sud Ouest;T5;Boucle Nord 92
92012;Boulogne-Billancourt;92007;Bagneux;120;92;92;T3;Grand Paris Sud Ouest;T2;Sud Hauts-de-Seine
92012;Boulogne-Billancourt;92020;Châtillon;187;92;92;T3;Grand Paris Sud Ouest;T2;Sud Hauts-de-Seine
92012;Boulogne-Billancourt;92023;Clamart;241;92;92;T3;Grand Paris Sud Ouest;T2;Sud Hauts-de-Seine
92012;Boulogne-Billancourt;92024;Clichy;319;92;92;T3;Grand Paris Sud Ouest;T5;Boucle Nord 92
92012;Boulogne-Billancourt;92025;Colombes;208;92;92;T3;Grand Paris Sud Ouest;T5;Boucle Nord 92
92012;Boulogne-Billancourt;92026;Courbevoie;1430;92;92;T3;Grand Paris Sud Ouest;T4;La Defense
92012;Boulogne-Billancourt;92033;Garches;119;92;92;T3;Grand Paris Sud Ouest;T4;La Defense
92012;Boulogne-Billancourt;92036;Gennevilliers;210;92;92;T3;Grand Paris Sud Ouest;T5;Boucle Nord 92
92012;Boulogne-Billancourt;92040;Issy-les-Moulineaux;1810;92;92;T3;Grand Paris Sud Ouest;T3;Grand Paris Sud Ouest
92012;Boulogne-Billancourt;92044;Levallois-Perret;791;92;92;T3;Grand Paris Sud Ouest;T4;La Defense
92012;Boulogne-Billancourt;92046;Malakoff;213;92;92;T3;Grand Paris Sud Ouest;T2;Sud Hauts-de-Seine
92012;Boulogne-Billancourt;92048;Meudon;489;92;92;T3;Grand Paris Sud Ouest;T3;Grand Paris Sud Ouest
92012;Boulogne-Billancourt;92049;Montrouge;298;92;92;T3;Grand Paris Sud Ouest;T2;Sud Hauts-de-Seine
92012;Boulogne-Billancourt;92050;Nanterre;767;92;92;T3;Grand Paris Sud Ouest;T4;La Defense
92012;Boulogne-Billancourt;92051;Neuilly-sur-Seine;928;92;92;T3;Grand Paris Sud Ouest;T4;La Defense
92012;Boulogne-Billancourt;92060;Le Plessis-Robinson;217;92;92;T3;Grand Paris Sud Ouest;T2;Sud Hauts-de-Seine
92012;Boulogne-Billancourt;92062;Puteaux;1124;92;92;T3;Grand Paris Sud Ouest;T4;La Defense
92012;Boulogne-Billancourt;92063;Rueil-Malmaison;446;92;92;T3;Grand Paris Sud Ouest;T4;La Defense
92012;Boulogne-Billancourt;92064;Saint-Cloud;561;92;92;T3;Grand Paris Sud Ouest;T4;La Defense
92012;Boulogne-Billancourt;92072;Sèvres;436;92;92;T3;Grand Paris Sud Ouest;T3;Grand Paris Sud Ouest
92012;Boulogne-Billancourt;92073;Suresnes;594;92;92;T3;Grand Paris Sud Ouest;T4;La Defense
92012;Boulogne-Billancourt;93048;Montreuil;220;92;93;T3;Grand Paris Sud Ouest;T8;Est Ensemble
92012;Boulogne-Billancourt;93066;Saint-Denis;440;92;93;T3;Grand Paris Sud Ouest;T6;Plaine Commune
92012;Boulogne-Billancourt;93070;Saint-Ouen;354;92;93;T3;Grand Paris Sud Ouest;T6;Plaine Commune
92012;Boulogne-Billancourt;94003;Arcueil;115;92;94;T3;Grand Paris Sud Ouest;T12;Val de Bievres - Seine Amond - Grand Orly
92012;Boulogne-Billancourt;94041;Ivry-sur-Seine;127;92;94;T3;Grand Paris Sud Ouest;T12;Val de Bievres - Seine Amond - Grand Orly
92012;Boulogne-Billancourt;94065;Rungis;117;92;94;T3;Grand Paris Sud Ouest;T12;Val de Bievres - Seine Amond - Grand Orly
92014;Bourg-la-Reine;75102;Paris 2e  Arrondissement;113;92;75;T2;Sud Hauts-de-Seine;T1;Paris
92014;Bourg-la-Reine;75105;Paris 5e  Arrondissement;167;92;75;T2;Sud Hauts-de-Seine;T1;Paris
92014;Bourg-la-Reine;75106;Paris 6e  Arrondissement;123;92;75;T2;Sud Hauts-de-Seine;T1;Paris
92014;Bourg-la-Reine;75108;Paris 8e  Arrondissement;227;92;75;T2;Sud Hauts-de-Seine;T1;Paris
92014;Bourg-la-Reine;75109;Paris 9e  Arrondissement;187;92;75;T2;Sud Hauts-de-Seine;T1;Paris
92014;Bourg-la-Reine;75110;Paris 10e  Arrondissement;110;92;75;T2;Sud Hauts-de-Seine;T1;Paris
92014;Bourg-la-Reine;75112;Paris 12e  Arrondissement;159;92;75;T2;Sud Hauts-de-Seine;T1;Paris
92014;Bourg-la-Reine;75113;Paris 13e  Arrondissement;221;92;75;T2;Sud Hauts-de-Seine;T1;Paris
92014;Bourg-la-Reine;75114;Paris 14e  Arrondissement;247;92;75;T2;Sud Hauts-de-Seine;T1;Paris
92014;Bourg-la-Reine;75115;Paris 15e  Arrondissement;294;92;75;T2;Sud Hauts-de-Seine;T1;Paris
92014;Bourg-la-Reine;75116;Paris 16e  Arrondissement;152;92;75;T2;Sud Hauts-de-Seine;T1;Paris
92014;Bourg-la-Reine;92002;Antony;289;92;92;T2;Sud Hauts-de-Seine;T2;Sud Hauts-de-Seine
92014;Bourg-la-Reine;92007;Bagneux;126;92;92;T2;Sud Hauts-de-Seine;T2;Sud Hauts-de-Seine
92014;Bourg-la-Reine;92012;Boulogne-Billancourt;156;92;92;T2;Sud Hauts-de-Seine;T3;Grand Paris Sud Ouest
92014;Bourg-la-Reine;92019;Châtenay-Malabry;110;92;92;T2;Sud Hauts-de-Seine;T2;Sud Hauts-de-Seine
92014;Bourg-la-Reine;92023;Clamart;110;92;92;T2;Sud Hauts-de-Seine;T2;Sud Hauts-de-Seine
92014;Bourg-la-Reine;92026;Courbevoie;128;92;92;T2;Sud Hauts-de-Seine;T4;La Defense
92014;Bourg-la-Reine;92032;Fontenay-aux-Roses;141;92;92;T2;Sud Hauts-de-Seine;T2;Sud Hauts-de-Seine
92014;Bourg-la-Reine;92040;Issy-les-Moulineaux;114;92;92;T2;Sud Hauts-de-Seine;T3;Grand Paris Sud Ouest
92014;Bourg-la-Reine;92049;Montrouge;140;92;92;T2;Sud Hauts-de-Seine;T2;Sud Hauts-de-Seine
92014;Bourg-la-Reine;92050;Nanterre;121;92;92;T2;Sud Hauts-de-Seine;T4;La Defense
92014;Bourg-la-Reine;92062;Puteaux;120;92;92;T2;Sud Hauts-de-Seine;T4;La Defense
92014;Bourg-la-Reine;92071;Sceaux;179;92;92;T2;Sud Hauts-de-Seine;T2;Sud Hauts-de-Seine
92014;Bourg-la-Reine;94003;Arcueil;110;92;94;T2;Sud Hauts-de-Seine;T12;Val de Bievres - Seine Amond - Grand Orly
92014;Bourg-la-Reine;94016;Cachan;106;92;94;T2;Sud Hauts-de-Seine;T12;Val de Bievres - Seine Amond - Grand Orly
92019;Châtenay-Malabry;75101;Paris 1er Arrondissement;128;92;75;T2;Sud Hauts-de-Seine;T1;Paris
92019;Châtenay-Malabry;75105;Paris 5e  Arrondissement;129;92;75;T2;Sud Hauts-de-Seine;T1;Paris
92019;Châtenay-Malabry;75106;Paris 6e  Arrondissement;103;92;75;T2;Sud Hauts-de-Seine;T1;Paris
92019;Châtenay-Malabry;75107;Paris 7e  Arrondissement;142;92;75;T2;Sud Hauts-de-Seine;T1;Paris
92019;Châtenay-Malabry;75108;Paris 8e  Arrondissement;262;92;75;T2;Sud Hauts-de-Seine;T1;Paris
92019;Châtenay-Malabry;75109;Paris 9e  Arrondissement;190;92;75;T2;Sud Hauts-de-Seine;T1;Paris
92019;Châtenay-Malabry;75110;Paris 10e  Arrondissement;103;92;75;T2;Sud Hauts-de-Seine;T1;Paris
92019;Châtenay-Malabry;75112;Paris 12e  Arrondissement;174;92;75;T2;Sud Hauts-de-Seine;T1;Paris
92019;Châtenay-Malabry;75113;Paris 13e  Arrondissement;223;92;75;T2;Sud Hauts-de-Seine;T1;Paris
92019;Châtenay-Malabry;75114;Paris 14e  Arrondissement;325;92;75;T2;Sud Hauts-de-Seine;T1;Paris
92019;Châtenay-Malabry;75115;Paris 15e  Arrondissement;309;92;75;T2;Sud Hauts-de-Seine;T1;Paris
92019;Châtenay-Malabry;75116;Paris 16e  Arrondissement;127;92;75;T2;Sud Hauts-de-Seine;T1;Paris
92019;Châtenay-Malabry;75117;Paris 17e  Arrondissement;110;92;75;T2;Sud Hauts-de-Seine;T1;Paris
92019;Châtenay-Malabry;92002;Antony;433;92;92;T2;Sud Hauts-de-Seine;T2;Sud Hauts-de-Seine
92019;Châtenay-Malabry;92007;Bagneux;203;92;92;T2;Sud Hauts-de-Seine;T2;Sud Hauts-de-Seine
92019;Châtenay-Malabry;92012;Boulogne-Billancourt;299;92;92;T2;Sud Hauts-de-Seine;T3;Grand Paris Sud Ouest
92019;Châtenay-Malabry;92014;Bourg-la-Reine;198;92;92;T2;Sud Hauts-de-Seine;T2;Sud Hauts-de-Seine
92019;Châtenay-Malabry;92020;Châtillon;212;92;92;T2;Sud Hauts-de-Seine;T2;Sud Hauts-de-Seine
92019;Châtenay-Malabry;92023;Clamart;476;92;92;T2;Sud Hauts-de-Seine;T2;Sud Hauts-de-Seine
92019;Châtenay-Malabry;92026;Courbevoie;140;92;92;T2;Sud Hauts-de-Seine;T4;La Defense
92019;Châtenay-Malabry;92032;Fontenay-aux-Roses;274;92;92;T2;Sud Hauts-de-Seine;T2;Sud Hauts-de-Seine
92019;Châtenay-Malabry;92040;Issy-les-Moulineaux;268;92;92;T2;Sud Hauts-de-Seine;T3;Grand Paris Sud Ouest
92019;Châtenay-Malabry;92048;Meudon;205;92;92;T2;Sud Hauts-de-Seine;T3;Grand Paris Sud Ouest
92019;Châtenay-Malabry;92049;Montrouge;212;92;92;T2;Sud Hauts-de-Seine;T2;Sud Hauts-de-Seine
92019;Châtenay-Malabry;92050;Nanterre;138;92;92;T2;Sud Hauts-de-Seine;T4;La Defense
92019;Châtenay-Malabry;92060;Le Plessis-Robinson;554;92;92;T2;Sud Hauts-de-Seine;T2;Sud Hauts-de-Seine
92019;Châtenay-Malabry;92062;Puteaux;136;92;92;T2;Sud Hauts-de-Seine;T4;La Defense
92019;Châtenay-Malabry;92071;Sceaux;348;92;92;T2;Sud Hauts-de-Seine;T2;Sud Hauts-de-Seine
92019;Châtenay-Malabry;93066;Saint-Denis;102;92;93;T2;Sud Hauts-de-Seine;T6;Plaine Commune
92019;Châtenay-Malabry;94003;Arcueil;105;92;94;T2;Sud Hauts-de-Seine;T12;Val de Bievres - Seine Amond - Grand Orly
92019;Châtenay-Malabry;94054;Orly;116;92;94;T2;Sud Hauts-de-Seine;T12;Val de Bievres - Seine Amond - Grand Orly
92019;Châtenay-Malabry;94065;Rungis;177;92;94;T2;Sud Hauts-de-Seine;T12;Val de Bievres - Seine Amond - Grand Orly
92020;Châtillon;75101;Paris 1er Arrondissement;122;92;75;T2;Sud Hauts-de-Seine;T1;Paris
92020;Châtillon;75102;Paris 2e  Arrondissement;229;92;75;T2;Sud Hauts-de-Seine;T1;Paris
92020;Châtillon;75104;Paris 4e  Arrondissement;119;92;75;T2;Sud Hauts-de-Seine;T1;Paris
92020;Châtillon;75105;Paris 5e  Arrondissement;124;92;75;T2;Sud Hauts-de-Seine;T1;Paris
92020;Châtillon;75106;Paris 6e  Arrondissement;144;92;75;T2;Sud Hauts-de-Seine;T1;Paris
92020;Châtillon;75107;Paris 7e  Arrondissement;318;92;75;T2;Sud Hauts-de-Seine;T1;Paris
92020;Châtillon;75108;Paris 8e  Arrondissement;606;92;75;T2;Sud Hauts-de-Seine;T1;Paris
92020;Châtillon;75109;Paris 9e  Arrondissement;437;92;75;T2;Sud Hauts-de-Seine;T1;Paris
92020;Châtillon;75110;Paris 10e  Arrondissement;135;92;75;T2;Sud Hauts-de-Seine;T1;Paris
92020;Châtillon;75111;Paris 11e  Arrondissement;136;92;75;T2;Sud Hauts-de-Seine;T1;Paris
92020;Châtillon;75112;Paris 12e  Arrondissement;248;92;75;T2;Sud Hauts-de-Seine;T1;Paris
92020;Châtillon;75113;Paris 13e  Arrondissement;382;92;75;T2;Sud Hauts-de-Seine;T1;Paris
92020;Châtillon;75114;Paris 14e  Arrondissement;772;92;75;T2;Sud Hauts-de-Seine;T1;Paris
92020;Châtillon;75115;Paris 15e  Arrondissement;1095;92;75;T2;Sud Hauts-de-Seine;T1;Paris
92020;Châtillon;75116;Paris 16e  Arrondissement;379;92;75;T2;Sud Hauts-de-Seine;T1;Paris
92020;Châtillon;75117;Paris 17e  Arrondissement;292;92;75;T2;Sud Hauts-de-Seine;T1;Paris
92020;Châtillon;75119;Paris 19e  Arrondissement;102;92;75;T2;Sud Hauts-de-Seine;T1;Paris
92020;Châtillon;92002;Antony;175;92;92;T2;Sud Hauts-de-Seine;T2;Sud Hauts-de-Seine
92020;Châtillon;92007;Bagneux;275;92;92;T2;Sud Hauts-de-Seine;T2;Sud Hauts-de-Seine
92020;Châtillon;92012;Boulogne-Billancourt;552;92;92;T2;Sud Hauts-de-Seine;T3;Grand Paris Sud Ouest
92020;Châtillon;92023;Clamart;600;92;92;T2;Sud Hauts-de-Seine;T2;Sud Hauts-de-Seine
92020;Châtillon;92026;Courbevoie;282;92;92;T2;Sud Hauts-de-Seine;T4;La Defense
92020;Châtillon;92032;Fontenay-aux-Roses;332;92;92;T2;Sud Hauts-de-Seine;T2;Sud Hauts-de-Seine
92020;Châtillon;92040;Issy-les-Moulineaux;692;92;92;T2;Sud Hauts-de-Seine;T3;Grand Paris Sud Ouest
92020;Châtillon;92044;Levallois-Perret;160;92;92;T2;Sud Hauts-de-Seine;T4;La Defense
92020;Châtillon;92046;Malakoff;440;92;92;T2;Sud Hauts-de-Seine;T2;Sud Hauts-de-Seine
92020;Châtillon;92048;Meudon;248;92;92;T2;Sud Hauts-de-Seine;T3;Grand Paris Sud Ouest
92020;Châtillon;92049;Montrouge;582;92;92;T2;Sud Hauts-de-Seine;T2;Sud Hauts-de-Seine
92020;Châtillon;92050;Nanterre;240;92;92;T2;Sud Hauts-de-Seine;T4;La Defense
92020;Châtillon;92060;Le Plessis-Robinson;302;92;92;T2;Sud Hauts-de-Seine;T2;Sud Hauts-de-Seine
92020;Châtillon;92062;Puteaux;217;92;92;T2;Sud Hauts-de-Seine;T4;La Defense
92020;Châtillon;92075;Vanves;216;92;92;T2;Sud Hauts-de-Seine;T3;Grand Paris Sud Ouest
92020;Châtillon;93066;Saint-Denis;135;92;93;T2;Sud Hauts-de-Seine;T6;Plaine Commune
92020;Châtillon;94003;Arcueil;241;92;94;T2;Sud Hauts-de-Seine;T12;Val de Bievres - Seine Amond - Grand Orly
92020;Châtillon;94065;Rungis;117;92;94;T2;Sud Hauts-de-Seine;T12;Val de Bievres - Seine Amond - Grand Orly
92022;Chaville;75107;Paris 7e  Arrondissement;126;92;75;T3;Grand Paris Sud Ouest;T1;Paris
92022;Chaville;75108;Paris 8e  Arrondissement;296;92;75;T3;Grand Paris Sud Ouest;T1;Paris
92022;Chaville;75109;Paris 9e  Arrondissement;161;92;75;T3;Grand Paris Sud Ouest;T1;Paris
92022;Chaville;75112;Paris 12e  Arrondissement;120;92;75;T3;Grand Paris Sud Ouest;T1;Paris
92022;Chaville;75115;Paris 15e  Arrondissement;297;92;75;T3;Grand Paris Sud Ouest;T1;Paris
92022;Chaville;75116;Paris 16e  Arrondissement;227;92;75;T3;Grand Paris Sud Ouest;T1;Paris
92022;Chaville;75117;Paris 17e  Arrondissement;112;92;75;T3;Grand Paris Sud Ouest;T1;Paris
92022;Chaville;92012;Boulogne-Billancourt;650;92;92;T3;Grand Paris Sud Ouest;T3;Grand Paris Sud Ouest
92022;Chaville;92026;Courbevoie;249;92;92;T3;Grand Paris Sud Ouest;T4;La Defense
92022;Chaville;92040;Issy-les-Moulineaux;304;92;92;T3;Grand Paris Sud Ouest;T3;Grand Paris Sud Ouest
92022;Chaville;92048;Meudon;261;92;92;T3;Grand Paris Sud Ouest;T3;Grand Paris Sud Ouest
92022;Chaville;92050;Nanterre;239;92;92;T3;Grand Paris Sud Ouest;T4;La Defense
92022;Chaville;92062;Puteaux;212;92;92;T3;Grand Paris Sud Ouest;T4;La Defense
92022;Chaville;92064;Saint-Cloud;139;92;92;T3;Grand Paris Sud Ouest;T4;La Defense
92022;Chaville;92072;Sèvres;398;92;92;T3;Grand Paris Sud Ouest;T3;Grand Paris Sud Ouest
92023;Clamart;75101;Paris 1er Arrondissement;224;92;75;T2;Sud Hauts-de-Seine;T1;Paris
92023;Clamart;75102;Paris 2e  Arrondissement;191;92;75;T2;Sud Hauts-de-Seine;T1;Paris
92023;Clamart;75105;Paris 5e  Arrondissement;145;92;75;T2;Sud Hauts-de-Seine;T1;Paris
92023;Clamart;75106;Paris 6e  Arrondissement;176;92;75;T2;Sud Hauts-de-Seine;T1;Paris
92023;Clamart;75107;Paris 7e  Arrondissement;333;92;75;T2;Sud Hauts-de-Seine;T1;Paris
92023;Clamart;75108;Paris 8e  Arrondissement;525;92;75;T2;Sud Hauts-de-Seine;T1;Paris
92023;Clamart;75109;Paris 9e  Arrondissement;334;92;75;T2;Sud Hauts-de-Seine;T1;Paris
92023;Clamart;75110;Paris 10e  Arrondissement;142;92;75;T2;Sud Hauts-de-Seine;T1;Paris
92023;Clamart;75111;Paris 11e  Arrondissement;129;92;75;T2;Sud Hauts-de-Seine;T1;Paris
92023;Clamart;75112;Paris 12e  Arrondissement;315;92;75;T2;Sud Hauts-de-Seine;T1;Paris
92023;Clamart;75113;Paris 13e  Arrondissement;337;92;75;T2;Sud Hauts-de-Seine;T1;Paris
92023;Clamart;75114;Paris 14e  Arrondissement;463;92;75;T2;Sud Hauts-de-Seine;T1;Paris
92023;Clamart;75115;Paris 15e  Arrondissement;1158;92;75;T2;Sud Hauts-de-Seine;T1;Paris
92023;Clamart;75116;Paris 16e  Arrondissement;421;92;75;T2;Sud Hauts-de-Seine;T1;Paris
92023;Clamart;75117;Paris 17e  Arrondissement;275;92;75;T2;Sud Hauts-de-Seine;T1;Paris
92023;Clamart;75118;Paris 18e  Arrondissement;144;92;75;T2;Sud Hauts-de-Seine;T1;Paris
92023;Clamart;75119;Paris 19e  Arrondissement;107;92;75;T2;Sud Hauts-de-Seine;T1;Paris
92023;Clamart;75120;Paris 20e  Arrondissement;104;92;75;T2;Sud Hauts-de-Seine;T1;Paris
92023;Clamart;92002;Antony;134;92;92;T2;Sud Hauts-de-Seine;T2;Sud Hauts-de-Seine
92023;Clamart;92007;Bagneux;167;92;92;T2;Sud Hauts-de-Seine;T2;Sud Hauts-de-Seine
92023;Clamart;92012;Boulogne-Billancourt;971;92;92;T2;Sud Hauts-de-Seine;T3;Grand Paris Sud Ouest
92023;Clamart;92019;Châtenay-Malabry;126;92;92;T2;Sud Hauts-de-Seine;T2;Sud Hauts-de-Seine
92023;Clamart;92020;Châtillon;404;92;92;T2;Sud Hauts-de-Seine;T2;Sud Hauts-de-Seine
92023;Clamart;92026;Courbevoie;258;92;92;T2;Sud Hauts-de-Seine;T4;La Defense
92023;Clamart;92032;Fontenay-aux-Roses;247;92;92;T2;Sud Hauts-de-Seine;T2;Sud Hauts-de-Seine
92023;Clamart;92036;Gennevilliers;112;92;92;T2;Sud Hauts-de-Seine;T5;Boucle Nord 92
92023;Clamart;92040;Issy-les-Moulineaux;1156;92;92;T2;Sud Hauts-de-Seine;T3;Grand Paris Sud Ouest
92023;Clamart;92044;Levallois-Perret;191;92;92;T2;Sud Hauts-de-Seine;T4;La Defense
92023;Clamart;92046;Malakoff;282;92;92;T2;Sud Hauts-de-Seine;T2;Sud Hauts-de-Seine
92023;Clamart;92048;Meudon;817;92;92;T2;Sud Hauts-de-Seine;T3;Grand Paris Sud Ouest
92023;Clamart;92049;Montrouge;301;92;92;T2;Sud Hauts-de-Seine;T2;Sud Hauts-de-Seine
92023;Clamart;92050;Nanterre;314;92;92;T2;Sud Hauts-de-Seine;T4;La Defense
